"	กลัวการใช้สามล้อในรายการเพลง5555555555 แต่จิงๆควรกลัวตั้งแต่รถจักรยานที่หน้าตาเหมือนฮาเล่ย์ของแทยังในคอนเสิตและ คนอ… https://t.co/q0ROMICxnz",fear
"	""LUHAN : ใครจะจับมือผมเมื่อผมร่วงหล่น เป็นคุณ?",fear
"SEHUN : เวลาที่ลำบากให้จับมือผมไว้แน่นๆ ไม่ต้องกลัวอะไร https://t.co/Nw6I5VWBW0""",fear
"	กลัวใจเศรษฐศาสตร์บทสองsus2",fear
"	เมื่อไหร่พ่อกับแม่จะกลับบ้าน นี่ปวดขี้แต่ไม่มีคนเฝ้าหน้าร้านจะแว้บไปก็กลัวมีคนมาเรียกซื้อของ ฮรืออออ~",fear
"	@HimiSaGi @toonjaru ดีนะไม่บอกโคนันประจำมู ผมนี่ขนลุกเลยกลัวมีคนตาย 55555555",fear
"	ตอนแรกก็ว่าจะไม่อ่าน แต่ก็กลัวตก 55555555555 https://t.co/oJvgBKKCaj",fear
"	นับวันคู่แข่งยิ่งน่ากลัว ไม่ว่าจะเป็นเด็กเซาะกราวหรือนักบอลทีมชาติ #BLACKPINK",fear
"	เพราะคำว่ารักคำเดียว เปลี่ยนก็อบลินอำนาจล้นฟ้า กับยมฑูตที่ทุกคนพากันหวาดกลัว ให้กลายเป็นแค่ 2 ชายแก่ที่เด๋อด๋า ล้าห… https://t.co/NaRdRNT1D6",fear
"	""สายตามีความเอ็นดู โหดแค่ไหนก็ไม่น่ากลัวอีกต่อไป หวายยยยยย เค้าจูบกันค่ะแม่",fear
"#SotusTheSeries https://t.co/6lBYIbyvDM""",fear
"	@nsluverrone_ กูเพิ่งรับรู้ว่ามึงเป็นโรคเควทชั่นมาร์กโฟเบีย มันน่ากลัวตรงไหนวะ5555555555",fear
"	นั่งอ่านซองในกล่องหมดละ...80%คิดว่าพี่เป็นคนตอบชาน 555 พี่ขอโทษที่ทำให้นก แต่พี่ตอบฮุนนะน้องนะ แต่ตอนเฉลยนี่แทบกลัวรองเท้ารอยมา #มีตพระเอก",fear
"	อยากเข้าคอลนะ แต่เคี้ยวข้าวอยู่ กลัวอร่อยกันทั้งคอล",fear
"	เขินตอนที่พวฮเข้าไปถ่ายมินมุงใกล้ๆอ่ะ แล้วตอนที่มินมุงช้อนตามองขึ้นมามองแล้วยิ้มหวานคือแบบกลัวใจพวฮจริงๆค่ะ กลัวจะ… https://t.co/wMuVYbRsw4",fear
"	กลัวโว้ย",fear
"	คริสยอลคู่ผี เสื้อคู่หรือผลัดกันใส่ เอาดีๆ กลัว //พนมแรง #krisyeol https://t.co/vKV85x3hpx",fear
"	คิดๆแล้วก็เส้าใจโคตรอึดอัดโคตรน่าเบื่อโคตรไม่อยากไปโคตรอยากเอาระเบิดไปปาค่ายที่น่ากลัวที่สุดในสามโลกรำแคนนนนน",fear
"	เซเว่นเเถวบ้านเป็นไรชอบเปิดเดอะช็อคช่วงตีสามตีสี่ ละเปิดดังด้วย นี่ต้องรีบซื้อของเเดกรีบออก กลัวโว้ย",fear
"	@Ori_realzt ใช่เหมือนมันจะกลัว ไม่ยอมให้จับเลย ยกเว้นมีของกิน!",fear
"	กลัวใจตัวเองว่ะ",fear
"	ไม่ไหวละ อยากรีของยืมเมจ แต่กลัวใจคนฟอล",fear
"	@zomzunday @moonlight531 @Rulekitty2224 ไงละพวกมึงเริ่มกลัววกูวววแลัวซิหึหึ??55555555555555555555555555555",fear
"	ความใส่ใจของอาทิตย์ที่มีต่อน้อง แกะซองตะเกียบให้ ให้ลูกชิ้นก็สะบัดน้ำต้มยำตัวเองออกเพราะกลัวน้องเผ็ด น่ารักมากอะ ใ… https://t.co/CPsvMoU6so",fear
"	กลัวจะไม่พอ555555555555555 https://t.co/qHgZ5ZnoYP",fear
"	""ขู่งี้มิ๊กลัวจังเยย น่ากลัวจริงๆ",fear
"	สิงเค้าขอโทษที่ไปหาไม่ได้ เพราะกลัวตกรถอยากไปหาใจจะขาด คิดถึงเป็นที่สุดรักมากมาย???? #ขอโทษ #SingtoPrachaya… https://t.co/xXRrKUZCym",fear
"	ค.รู้สึกนอบน้อมต่อคุณพระธรรม=ค.เข้าใจในทางโลกกับทางธรรมถ้าผิดเพี้ยนจะเป็นอันตรายต่อจิตใจตนเองอย่างมากเลย โลกทุกวันนี้น่ากลัวนัก????เตือนตัวเอง",fear
